,price,area,latitude,longitude,bedrooms,bathrooms,balcony,status,new_or_old,parking,furnished_status,lift,type_of_building
1653,11000000,535,19.18897247314453,72.82200622558594,2,2,0,1,1,0,2,0,1
1655,13899999,844,19.18897247314453,72.82200622558594,2,2,0,1,1,0,2,0,1
1656,15000000,600,19.2335321,72.839198,2,2,0,1,0,0,1,0,1
1657,31000000,820,19.1746739,72.94310379999999,2,2,1,1,0,1,2,1,2
1661,9000000,1005,19.28301132,72.87943481,2,2,0,1,0,0,-1,0,1
1665,14500000,804,19.1322925,72.8604097,2,2,0,1,0,0,-1,0,1
1666,6800000,765,19.118995666503903,72.86408233642578,2,2,0,1,0,0,0,0,1
1667,21500000,1150,19.19175,72.84694,2,2,0,1,0,0,-1,0,2
1669,19000000,1050,19.068051,72.89605,2,2,0,1,0,0,1,0,1
1670,26000000,788,19.119327545166016,72.8646011352539,2,2,0,1,0,0,0,0,1
1673,21500000,1200,19.10919095,72.88469140000001,2,2,0,1,0,0,-1,0,1
1674,35000000,1100,18.9900111,72.8350396,2,2,0,1,1,0,-1,0,1
1676,17000000,800,19.077063,72.8840395,2,2,2,1,0,2,0,2,1
1677,37000000,1300,19.04959297180176,72.89171600341797,4,3,1,1,0,1,0,1,1
1678,17000000,650,19.226466,72.846721,2,2,0,1,0,0,-1,0,1
1679,28000000,1210,19.115964889526367,72.8582763671875,2,2,1,1,0,1,2,1,1
1682,23000000,1000,19.1481277,72.8315375,2,2,1,1,0,1,-1,1,1
1683,5300000,750,19.30477905273437,72.86041259765625,2,2,0,1,1,0,0,0,2
1686,40000000,985,19.0472012,72.8722249,2,2,1,1,0,1,0,1,1
1687,35500000,1071,19.11905670166016,72.86409759521484,3,3,0,1,0,0,2,0,1
1688,15500000,828,19.0307787,72.8207132,3,2,1,1,0,1,-1,1,1
1689,3200000,790,18.98843,72.84499,2,2,0,1,0,0,0,0,2
1690,32500000,1525,19.14826774597168,72.83413696289062,3,3,1,1,0,1,2,1,1
1691,19100000,965,19.1297376,72.8291555,2,2,0,1,0,0,2,0,1
1692,31000000,1250,19.11925506591797,72.8646240234375,2,2,2,1,0,2,1,2,2
1693,18500000,985,19.2099437,72.83086920000001,2,2,0,1,0,0,2,0,1
1694,14000000,931,19.218149185180664,72.81591796875,2,2,0,1,0,0,2,0,1
1696,22000000,1200,19.128953,72.9298045,2,2,2,1,1,2,-1,2,1
1697,22000000,900,19.129737854003903,72.82915496826172,2,2,0,1,1,0,2,0,1
1699,12500000,675,19.06685447692871,72.8913803100586,2,2,0,1,0,0,2,0,1
1700,11500000,635,19.152236923246917,72.94724738161334,2,2,0,1,0,0,2,0,1
1701,14000000,785,19.22888946533203,72.82408905029297,2,2,0,1,0,0,2,0,1
1702,33000000,1325,19.11441512,72.85198529,2,3,0,1,0,0,-1,0,1
1703,5000000,940,19.3693345,72.806127,2,2,2,1,0,2,0,2,2
1704,41000000,1302,19.07907,72.907976,3,3,1,1,0,1,1,1,1
1705,28000000,1800,19.183128600000003,72.860624,3,3,0,1,0,0,-1,0,1
1707,37500000,1450,19.13844,72.812187,3,3,0,1,0,0,1,0,1
1708,33000000,925,19.089989000000003,72.836605,2,2,0,1,0,0,-1,0,1
1711,17000000,845,19.18897247314453,72.82200622558594,2,2,0,1,0,0,0,0,1
1712,20000000,775,19.1778413,72.94268309999998,3,3,0,1,0,0,-1,0,1
1716,18500000,774,19.1244725527693,72.8522472936752,2,2,0,1,0,0,-1,0,1
1718,17500000,819,19.196418,72.80659399999999,2,2,0,1,0,0,2,0,1
1719,18500000,1183,19.168932,72.878421,2,2,0,-1,0,0,0,0,1
1720,6100000,850,19.30477905273437,72.86041259765625,2,2,0,1,0,0,0,0,1
1723,46000000,1027,19.06680489,72.85129455,3,3,1,1,0,1,-1,1,1
1724,38000000,600,19.06499745827,72.8377325843658,2,2,1,1,1,1,-1,1,1
1725,9450000,972,19.28217,72.87654,2,2,0,1,0,0,-1,0,1
1726,35000000,1250,18.9883032,72.8360624,3,3,1,1,0,1,-1,1,2
1727,19000000,1180,19.177220805592,72.8705878488227,3,3,0,1,0,0,-1,0,1
1728,18000000,1255,19.1965127,72.87763659999999,3,2,0,1,0,0,-1,0,1
1731,18500000,654,19.2099437,72.83086920000001,2,2,1,1,0,1,0,1,1
1732,3200000,725,19.3448747,72.86786,2,2,0,1,0,0,-1,0,1
1733,25000000,1296,19.167328,72.93478449999999,3,3,0,1,0,0,-1,0,1
1736,31500000,1225,19.17827033996582,72.95844268798828,3,3,0,1,0,0,0,0,1
1737,13000000,620,19.171545,72.8364966666667,2,2,0,1,0,0,-1,0,1
1739,36000000,857,19.06680489,72.85129455,2,2,0,1,0,0,-1,0,1
1740,19000000,1000,19.11813179,72.88706629,3,3,2,1,0,2,-1,2,1
1742,50000000,1900,19.05128,72.89050999999999,3,3,0,1,0,0,2,0,1
1746,19000000,850,19.0799983,72.8545019,2,2,0,1,0,0,1,0,1
1747,42500000,1600,19.142096,72.826173,3,3,1,1,0,1,-1,1,1
1749,14000000,702,19.1889733,72.8220064,2,2,0,-1,1,0,0,0,1
1750,31500000,1000,19.140062,72.829136,2,2,2,1,0,2,-1,2,1
1751,16399999,1012,19.1489765,72.8390443,2,2,0,-1,1,0,0,0,1
1752,31000000,1200,19.113866806030277,72.86153411865234,3,2,2,1,0,2,1,2,1
1753,45000000,1200,19.012941,72.830803,2,2,0,1,1,0,-1,0,1
1754,24000000,1500,19.094242095947266,72.88902282714844,3,2,0,1,0,0,0,0,1
1756,22500000,1300,19.1928232,72.836405,3,3,1,1,0,1,-1,1,1
1758,44500000,1150,19.11903953552246,72.86416625976562,3,2,1,1,1,1,1,1,1
1760,19500000,1076,19.044469833374023,72.89131164550781,2,2,1,1,0,1,0,1,1
1762,17000000,835,19.2005,72.83041,2,2,0,1,1,0,-1,0,1
1766,21000000,1255,19.3093926,72.8485939,3,3,0,1,0,0,2,0,1
1767,7700000,900,19.28217,72.87654,2,2,0,1,0,0,0,0,1
1768,15000000,702,19.060859,72.908939,2,2,0,1,0,0,-1,0,1
1769,12000000,1200,19.21187973022461,72.82466888427734,2,2,2,1,0,2,1,2,1
1771,20000000,585,19.04720115661621,72.87222290039062,2,2,0,1,0,0,2,0,1
1774,27500000,1000,19.08110237121582,72.9043960571289,2,2,0,1,0,0,2,0,1
1775,20500000,848,19.2019100189209,72.84835815429688,2,2,1,1,1,1,0,1,2
1776,27500000,1566,19.180237,72.85541490000001,3,3,0,1,0,0,-1,0,1
1777,19000000,945,19.1297376,72.8291555,2,2,0,1,0,0,-1,0,1
1778,20000000,800,19.07907,72.907976,2,2,0,1,0,0,0,0,1
1779,6700000,765,19.278546,72.870655,2,2,0,1,0,0,-1,0,1
1780,30000000,1100,19.18023681640625,72.85541534423828,3,2,0,1,1,0,0,0,1
1781,25000000,1200,19.074712,72.834119,2,2,2,1,0,2,0,2,1
1785,12000000,735,19.255381,72.85381600000001,2,2,0,1,0,0,0,0,1
1787,17000000,900,19.1913396666603,72.862262257539,2,2,0,1,1,0,-1,0,1
1789,17500000,750,19.1327295,72.83527,2,2,0,1,0,0,-1,0,1
1790,13000000,800,18.961389541625977,72.83798217773438,2,2,0,1,0,0,1,0,1
1791,21000000,700,19.034011840820312,72.86092376708984,2,2,0,1,1,0,0,0,2
1792,7500000,1200,19.369335174560547,72.8061294555664,2,2,1,1,0,1,0,1,1
1794,12500000,700,19.1590077,72.86927109999999,2,2,2,1,0,2,1,2,1
1795,17000000,1025,19.136497,72.862893,2,2,0,1,0,0,-1,0,1
1797,17500000,900,19.0516535,72.8689942,2,2,2,1,0,2,0,2,1
1798,15000000,614,19.1322925,72.8604097,2,2,0,1,0,0,-1,0,1
1799,17500000,1200,19.09073257446289,72.89325714111328,3,2,0,1,1,0,0,0,1
1800,9500000,695,19.270802,72.87490799999999,2,2,1,1,0,1,-1,1,1
1801,50000000,980,18.96249008178711,72.8174819946289,2,2,1,1,0,1,1,1,1
1802,15000000,750,19.04266929626465,72.87110900878906,2,2,0,1,0,0,0,0,1
1803,25000000,1490,19.1040673,72.91767840000001,3,3,1,1,0,1,-1,1,1
1804,22500000,1307,19.183819,72.86111600000001,2,2,0,1,1,0,-1,0,1
1806,19000000,955,19.1913396666603,72.862262257539,2,2,1,1,1,1,-1,1,1
1807,32500000,850,19.0483954,72.9068286,2,2,0,1,1,0,-1,0,1
1809,22000000,1100,19.112076,72.93333299999999,3,2,1,1,0,1,-1,1,1
1811,15000000,925,19.2090501,72.82391070000001,2,2,0,1,0,0,-1,0,1
1812,10000000,972,19.28217,72.87654,2,2,2,1,0,2,-1,2,1
1814,29000000,1420,19.0051754,72.8498377,2,2,0,1,0,0,-1,0,1
1815,17000000,1150,19.23804404,72.86934964,2,2,0,1,0,0,-1,0,1
1816,42500000,1600,18.94813,72.82735,3,3,1,1,0,1,2,1,1
1818,25000000,1000,19.13962766,72.8681627,2,2,0,1,0,0,-1,0,1
1819,18000000,707,19.195988,72.868512,2,2,0,-1,1,0,0,0,1
1821,20300000,655,19.196752548217773,72.84151458740234,2,2,0,1,0,0,1,0,1
1824,15000000,800,19.068050384521484,72.89604949951172,2,2,0,1,0,0,2,0,1
1825,17000000,1100,19.1951326,72.83412779999999,2,2,0,1,0,0,-1,0,1
1826,28000000,1400,19.0905148,72.89900859999999,3,4,0,1,0,0,-1,0,1
1830,27500000,850,19.11825,72.85898,2,2,2,1,0,2,2,2,1
1832,14500000,860,19.177477,72.84841800000001,2,2,0,1,0,0,1,0,1
1834,11700000,950,19.3059516,72.85391340000001,2,2,0,1,0,0,-1,0,1
1836,25000000,1300,19.094587326049805,72.88864135742188,3,3,2,1,0,2,0,2,1
1837,20000000,1040,19.1275456,72.8227335,2,2,0,1,0,0,-1,0,1
1838,25000000,1060,19.129737854003903,72.82915496826172,2,2,0,1,0,0,0,0,1
1839,7000000,890,19.3785922,72.8275321,2,2,0,1,0,0,1,0,1
1840,21500000,965,19.228409,72.842485,3,2,0,1,0,0,0,0,1
1841,17500000,849,19.180237,72.85541490000001,2,2,0,1,0,0,2,0,1
1844,28000000,1190,19.1154908,72.87269520000001,2,3,0,1,0,0,-1,0,1
1845,19500000,1100,19.0908063,72.90766690000001,3,2,0,1,0,0,0,0,1
1846,21000000,800,19.0622405,72.8781803,2,2,0,1,1,0,-1,0,1
1847,19000000,800,19.08565,72.90822,2,2,0,1,0,0,-1,0,1
1849,52500000,1350,19.11907386779785,72.8642349243164,3,3,0,1,0,0,1,0,1
1850,28500000,1340,19.112068,72.898664,3,3,2,1,0,2,-1,2,1
1851,23400000,1151,19.087609,72.89471800000001,2,3,0,1,1,0,-1,0,1
1852,24500000,1210,19.119373321533203,72.8637466430664,3,2,0,1,0,0,2,0,1
1853,21600000,1160,19.1629924,72.83930190000001,2,2,0,1,0,0,2,0,1
1855,30000000,1000,18.963298797607425,72.84329223632812,2,3,0,1,1,0,1,0,1
1856,28000000,1200,19.163222,72.849581,3,3,0,1,0,0,0,0,1
1857,12000000,780,19.14794,72.92801999999999,2,2,0,1,0,0,2,0,2
1859,9500000,910,19.28217,72.87654,2,2,0,1,0,0,2,0,2
1860,36000000,900,18.982839584350582,72.83431243896484,2,2,0,1,0,0,2,0,1
1862,17500000,850,19.0908063,72.90766690000001,2,2,0,1,0,0,1,0,2
1863,15000000,726,19.128219604492188,72.86425018310547,2,2,1,1,0,1,1,1,1
1864,38000000,1500,19.17292213439941,72.95343780517578,3,4,2,1,1,2,1,2,1
1865,9200000,1200,19.18897247314453,72.82200622558594,3,3,1,1,0,1,0,1,1
1866,17500000,1000,19.1154908,72.87269520000001,3,2,0,1,0,0,2,0,1
1869,15400000,700,19.141983,72.9309595,2,2,0,1,0,0,-1,0,1
1872,40000000,1100,19.070726,72.836127,3,2,0,1,0,0,2,0,1
1873,18500000,950,19.240779876708984,72.84953308105469,3,2,0,1,0,0,2,0,1
1874,24000000,1470,19.1153992449041,72.8986387804791,3,2,0,1,0,0,-1,0,1
1875,30000000,1325,19.1154899597168,72.87269592285156,3,3,0,1,0,0,2,0,1
1877,15000000,1300,19.227331161499023,72.86373138427734,2,4,2,1,0,2,2,2,1
1879,35000000,797,19.08565,72.90822,3,3,0,1,0,0,0,0,1
1880,38000000,1450,19.0128091,72.851598,3,2,2,1,0,2,2,2,1
1881,9500000,625,19.0979,72.86619,2,4,0,1,0,0,1,0,1
1882,45000000,1800,19.04812240600586,72.8921127319336,3,2,0,1,0,0,1,0,1
1886,20500000,1390,19.11652479,72.87795715,3,3,0,1,1,0,-1,0,1
1887,26000000,1100,19.1154899597168,72.87269592285156,2,2,2,1,0,2,2,2,1
1888,32500000,1104,19.09080696105957,72.90766906738281,4,4,1,1,0,1,1,1,2
1889,16500000,990,19.120449,72.839241,2,2,0,1,0,0,-1,0,1
1892,23000000,1300,19.1231746673584,72.83123016357422,2,2,0,1,0,0,1,0,1
1893,19000000,905,19.1154908,72.87269520000001,2,2,0,1,0,0,1,0,1
1895,14000000,830,19.195899963378903,72.87797546386719,2,2,0,1,0,0,1,0,1
1897,15000000,880,19.063989639282227,72.9127197265625,2,2,0,1,0,0,0,0,1
1898,20000000,1200,19.068050384521484,72.89604949951172,3,2,1,1,0,1,0,1,1
1899,9600000,675,19.28217,72.87654,2,2,0,1,0,0,0,0,1
1900,36000000,1800,19.1853819,72.8444521,3,3,0,1,0,0,-1,0,1
1902,22900000,1060,19.16824722290039,72.94187927246094,3,2,0,1,0,0,2,0,1
1903,18000000,1100,19.180237,72.85541490000001,2,2,0,1,0,0,1,0,1
1904,15000000,698,19.063615798950195,72.88359832763672,2,2,1,1,0,1,0,1,1
1905,16000000,1000,19.2099437,72.83086920000001,2,2,0,1,0,0,2,0,1
1906,26000000,860,19.13431,72.93415,3,2,0,1,0,0,2,0,1
1907,24000000,1050,19.09080696105957,72.90766906738281,2,2,0,1,0,0,2,0,1
1908,16600000,1256,19.11907196044922,72.86424255371094,2,2,0,1,0,0,2,0,1
1909,12500000,845,19.2147159576416,72.81520080566406,2,2,1,1,0,1,0,1,1
1910,22500000,825,19.07907,72.907976,2,2,1,1,0,1,0,1,1
1913,45000000,1800,19.2335321,72.839198,4,4,1,1,0,1,2,1,1
1914,19200000,1050,19.20185833333333,72.83409666666667,3,2,0,1,0,0,-1,0,1
1916,12500000,650,19.07537651062012,72.86631774902344,2,2,2,1,1,2,0,2,1
1917,20000000,950,19.0908063,72.90766690000001,2,2,2,1,0,2,2,2,1
1918,18200000,720,19.033164978027344,72.86425018310547,2,2,0,1,0,0,1,0,2
1921,29900000,900,18.96780776977539,72.82930755615234,2,2,2,1,0,2,0,2,1
1924,28900000,1670,19.20789513,72.83290576,3,3,1,1,0,1,-1,1,1
1925,40000000,1380,19.12586,72.8833,2,2,0,1,0,0,0,0,1
1927,18500000,810,19.1889733,72.8220064,2,2,0,1,0,0,2,0,1
1928,35100000,1900,19.23274803161621,72.84979248046875,3,3,2,1,0,2,0,2,1
1929,18000000,1092,19.1186752887288,72.88302252639971,2,2,0,1,0,0,-1,0,2
1930,16500000,604,19.1482794,72.9101403,2,2,0,1,0,0,-1,0,1
1931,16100000,1150,19.063467000000003,72.90241800000001,2,2,1,1,0,1,0,1,1
1932,17000000,840,19.180237,72.85541490000001,2,2,0,1,0,0,2,0,1
1933,13000000,840,19.227331161499023,72.86373138427734,2,2,0,1,0,0,1,0,2
1934,21000000,1250,19.11915779113769,72.8641357421875,2,2,0,1,0,0,2,0,1
1935,18000000,731,19.16587498,72.85384418,3,2,0,1,0,0,-1,0,2
1936,3600000,650,19.063205,72.924839,2,2,2,1,0,2,0,2,1
1938,24000000,1300,19.13449,72.92645999999999,3,3,0,1,0,0,0,0,1
1939,21000000,900,19.0810128,72.8500709,3,3,0,1,0,0,1,0,1
1941,15000000,960,19.14017105102539,72.94310760498047,3,2,0,1,0,0,0,0,1
1943,20500000,1100,19.07907,72.907976,2,2,1,1,0,1,0,1,1
1946,32000000,1400,19.0627555847168,72.85449981689453,2,2,2,1,0,2,2,2,1
1947,27500000,1100,19.123691,72.9129705,3,4,0,1,1,0,-1,0,1
1948,18900000,1200,19.208934,72.85967,3,2,0,1,0,0,-1,0,1
1949,30000000,1300,19.051279067993164,72.89051055908203,3,3,0,1,0,0,2,0,1
1951,26500000,1378,19.1152437,72.8870519,3,3,1,1,0,1,-1,1,1
1952,8500000,750,19.364965438842773,72.86177825927734,2,2,0,1,0,0,0,0,1
1953,21100000,800,19.09429,72.91163,2,2,2,1,0,2,-1,2,2
1954,13500000,860,19.2050017,72.86927109999999,2,2,0,1,0,0,-1,0,1
1955,20000000,900,19.1018428,72.8457255,2,2,0,1,0,0,-1,0,1
1956,9000000,850,19.213685989379886,72.83841705322266,2,2,0,1,0,0,1,0,1
1959,42500000,1600,19.24376,72.8666,4,4,1,1,0,1,0,1,2
1961,27000000,1050,19.09080696105957,72.90766906738281,3,2,0,1,0,0,2,0,1
1963,10800000,1100,19.28217,72.87654,2,2,1,1,0,1,0,1,1
1964,40000000,1100,19.1154899597168,72.87269592285156,2,2,0,1,0,0,0,0,1
1966,14000000,820,19.1854732,72.86134279999999,3,2,0,1,0,0,-1,0,1
1968,13000000,733,19.213641348982694,72.8197710328783,2,2,0,1,0,0,-1,0,1
1969,20500000,1000,19.0906925,72.9097204,2,2,0,1,0,0,-1,0,1
1970,15000000,850,19.032798767089844,72.89635467529297,2,2,0,1,0,0,2,0,1
1971,21000000,850,19.14413,72.8241,3,2,0,1,0,0,1,0,1
1972,18500000,820,19.20159,72.81882,2,2,0,1,0,0,2,0,1
1973,7500000,1060,19.3785922,72.8275321,3,3,0,1,0,0,1,0,1
1975,6500000,600,19.19174,72.79862,2,2,0,1,0,0,0,0,1
1978,13500000,950,19.153264,72.94263199999999,2,2,0,1,0,0,-1,0,1
1980,10000000,850,19.28217,72.87654,3,2,0,1,0,0,2,0,1
1981,21600000,996,19.23177,72.82813,2,2,1,1,0,1,2,1,1
1982,12000000,700,19.2335321,72.839198,2,2,0,1,0,0,0,0,2
1985,15000000,700,19.066311,72.8805435,2,2,0,1,0,0,-1,0,1
1986,17500000,895,19.2420124,72.8559055,2,2,0,1,0,0,-1,0,1
1989,23000000,1150,19.11721627,72.89304604,2,2,0,1,0,0,-1,0,1
1990,17500000,700,19.0327996,72.89635679999999,2,2,0,1,0,0,-1,0,1
1991,14000000,920,19.058354100000003,72.8802798,2,2,0,1,0,0,-1,0,1
1992,13000000,574,19.151461,72.941653,2,2,0,1,0,0,-1,0,1
1994,23000000,1278,19.0621455334278,72.89429255264979,2,2,0,1,0,0,-1,0,1
1996,25000000,1175,19.1154908,72.87269520000001,3,3,2,1,0,2,1,2,1
1997,20000000,600,19.2165,72.834128,3,3,0,1,0,0,1,0,1
1998,29500000,1050,19.11632,72.859021,2,2,0,1,0,0,-1,0,1
2000,25000000,827,19.085649490356445,72.90821838378906,3,2,0,1,1,0,1,0,1
2001,13000000,696,19.08537,72.91069,2,2,0,1,0,0,-1,0,1
2002,15000000,1000,19.1296476,72.83075229999999,2,2,0,1,0,0,-1,0,1
2004,11000000,1000,19.289045333862305,72.88983154296875,2,2,2,1,0,2,1,2,1
2005,16500000,660,19.032798767089844,72.89635467529297,2,2,0,1,1,0,1,0,1
2006,19000000,1024,19.0694429,72.8919787,2,2,0,1,0,0,-1,0,1
2007,22500000,900,19.040233,72.8601801,2,2,0,1,0,0,2,0,1
2008,22500000,1066,19.11469078063965,72.8889389038086,2,2,0,1,0,0,1,0,1
2009,19500000,680,19.1746739,72.94310379999999,2,2,0,1,1,0,-1,0,1
2010,25000000,1100,19.2050017,72.86927109999999,3,2,0,1,0,0,1,0,1
2012,6500000,720,19.2335321,72.839198,2,2,0,1,0,0,0,0,1
2017,17500000,875,19.1173012,72.8840395,2,2,0,1,0,0,2,0,1
2020,27000000,680,19.1590077,72.86927109999999,2,2,0,1,0,0,-1,0,1
2021,14500000,800,19.24266624450684,72.87049865722656,2,2,1,1,0,1,0,1,1
2023,16500000,780,19.0327996,72.89635679999999,2,2,0,1,0,0,1,0,1
2025,15200000,1150,19.18107032775879,72.84552764892578,2,2,1,1,0,1,0,1,1
2026,27000000,900,19.1154908,72.87269520000001,2,2,0,1,0,0,0,0,1
2027,38000000,1000,19.040233,72.8601801,2,2,0,1,1,0,-1,0,1
2029,17000000,1105,19.1154899597168,72.87269592285156,2,2,2,1,1,2,1,2,1
2030,18900000,1000,19.209943771362305,72.83087158203125,2,2,0,1,0,0,2,0,2
2031,9000000,564,19.2147160210737,72.8152033700805,2,2,0,1,0,0,-1,0,1
2032,25200000,932,19.1154908,72.87269520000001,2,2,0,1,0,0,2,0,1
2033,30000000,1100,19.0799983,72.8545019,2,2,0,1,0,0,0,0,1
2034,20000000,856,19.17418,72.87465,2,2,0,1,0,0,0,0,1
2035,21000000,600,19.126587,72.833474,2,2,0,1,0,0,-1,0,1
2037,21000000,1100,19.1595755,72.9465747,2,2,0,1,0,0,-1,0,1
2039,13000000,738,19.2273315,72.8637286,2,2,0,1,0,0,0,0,1
2040,15000000,610,19.1746739,72.94310379999999,2,2,0,1,0,0,-1,0,1
2041,20000000,955,19.101154,72.9090355,2,2,0,1,0,0,-1,0,1
2042,17000000,922,19.077063,72.8840395,2,2,0,1,0,0,-1,0,1
2043,17000000,820,19.2210458,72.86208309999999,2,2,0,1,0,0,-1,0,1
2044,16000000,855,19.165507,72.935537,2,2,0,1,0,0,-1,0,2
2045,13500000,902,19.1401705,72.94310379999999,2,2,0,1,0,0,0,0,1
2046,25000000,1000,19.12537535,72.82477918,2,3,0,1,0,0,-1,0,1
2050,29500000,1300,19.19175,72.84694,3,3,0,1,0,0,0,0,1
2051,24000000,1300,19.21339,72.93141999999999,4,3,0,1,0,0,2,0,1
2053,8500000,805,19.28217,72.87654,2,2,1,1,0,1,1,1,1
2054,16700000,745,19.1297376,72.8291555,2,2,0,1,0,0,0,0,1
2055,18000000,700,19.087803,72.836793,2,2,0,1,0,0,1,0,1
2056,15000000,800,19.1799861,72.856945,2,2,2,1,0,2,-1,2,1
2057,21500000,1100,19.2050017,72.86927109999999,2,2,0,1,0,0,2,0,1
2060,14500000,1000,19.068050384521484,72.89604949951172,2,2,0,1,0,0,0,0,1
2061,19500000,708,19.13662,72.93666999999999,3,2,0,1,0,0,0,0,1
2063,26500000,900,18.964378,72.83001999999999,2,2,0,1,0,0,2,0,1
2064,10500000,811,19.2539332,72.8672448,2,2,0,1,0,0,0,0,1
2065,22000000,900,19.1154908,72.87269520000001,2,2,2,1,0,2,2,2,1
2066,16500000,848,19.18731,72.842,2,2,0,1,0,0,-1,0,1
2068,12000000,900,19.1499462,72.9422345,2,2,0,1,0,0,-1,0,1
2069,13799999,600,19.209943771362305,72.83087158203125,2,2,0,1,1,0,2,0,1
2070,3200000,625,19.1996701,72.8580561,2,2,0,1,0,0,-1,0,1
2071,28500000,900,19.07907,72.907976,2,2,0,1,0,0,2,0,2
2072,8900000,1000,19.291779737835697,72.8748442814652,2,2,0,1,1,0,-1,0,1
2074,25000000,1250,19.0555764,72.8905241,2,2,0,1,0,0,-1,0,1
2075,18500000,895,19.2099437,72.83086920000001,2,2,0,1,0,0,1,0,1
2076,15000000,680,19.19576,72.83778000000001,2,2,0,1,0,0,0,0,1
2079,16000000,970,19.09103,72.90961,2,2,0,1,0,0,0,0,1
2080,23000000,800,19.0799983,72.8545019,2,2,0,1,0,0,1,0,1
2081,18000000,750,19.1154899597168,72.87269592285156,2,2,2,1,0,2,1,2,1
2082,13000000,875,19.22889,72.82409,2,2,0,1,0,0,1,0,2
2083,22000000,1100,19.183109,72.840642,2,2,0,1,0,0,-1,0,1
2084,13000000,630,19.1499462,72.9422345,2,2,1,1,0,1,-1,1,1
2085,19000000,925,19.1171135,72.9269011,2,2,1,1,0,1,-1,1,1
2086,20000000,1365,19.309392300000003,72.84912270000001,4,3,2,1,0,2,-1,2,1
2089,16500000,904,19.066855,72.89138299999999,2,2,0,1,0,0,1,0,1
2090,32500000,900,19.04720115661621,72.87222290039062,3,2,0,1,0,0,1,0,1
2091,14000000,900,19.210044860839844,72.81835174560547,2,2,0,1,0,0,1,0,1
2093,40000000,1450,19.1373587,72.8287447,3,3,0,1,0,0,-1,0,1
2095,18000000,1020,19.149901,72.931134,2,2,1,1,0,1,1,1,1
2097,23500000,1000,19.1154908,72.87269520000001,2,2,1,1,0,1,0,1,1
2098,22000000,1100,19.062289,72.9100105,2,2,0,1,0,0,-1,0,1
2099,17000000,735,19.087609,72.89471800000001,2,2,0,1,0,0,-1,0,1
2100,23000000,950,19.2099437,72.83086920000001,2,2,0,1,0,0,2,0,1
2101,7000000,785,19.1548930565256,72.88490418720859,2,2,0,1,0,0,-1,0,2
2102,15000000,900,19.13431,72.93415,2,2,0,1,0,0,1,0,1
2103,25000000,865,19.0753764,72.86631729999999,2,2,0,1,0,0,2,0,1
2104,20000000,700,19.066816,72.895122,2,2,0,1,0,0,-1,0,1
2105,18700000,875,19.2099437,72.83086920000001,2,2,1,1,0,1,0,1,1
2106,16500000,1100,18.99407,72.851017,3,2,0,1,0,0,0,0,1
2107,29000000,700,18.9774616,72.8293978,2,2,2,1,0,2,-1,2,2
2108,8500000,1120,19.2987966666667,72.8722083333333,2,2,1,1,0,1,-1,1,1
2109,47500000,1250,19.035427,72.843345,3,3,0,1,0,0,-1,0,1
2110,39000000,1250,19.114493300000003,72.9101124,3,3,0,1,0,0,-1,0,1
2111,32500000,1315,18.958433,72.8173673,3,4,0,1,1,0,-1,0,1
2112,17000000,751,19.087609,72.89471800000001,2,2,0,1,0,0,-1,0,1
2113,22500000,850,19.07023,72.876903,2,2,0,1,0,0,-1,0,1
2117,20000000,1030,19.1595755,72.9465747,2,2,0,1,0,0,-1,0,1
2118,17000000,940,19.149901,72.931134,2,2,0,1,1,0,-1,0,1
2119,16000000,1150,19.080454,72.888326,2,2,0,1,0,0,-1,0,1
2120,32000000,1100,19.072062439164696,72.89579820902141,3,3,0,1,0,0,-1,0,1
2122,17500000,900,19.0921171629205,72.90884215406159,2,2,0,1,0,0,-1,0,2
2123,30000000,1320,19.1463311089977,72.834625772999,3,3,1,1,0,1,-1,1,1
2124,35000000,1350,19.22643541,72.86784846,3,3,1,1,0,1,-1,1,1
2126,17000000,1000,19.1132633333333,72.8612316666667,2,2,1,1,0,1,-1,1,1
2127,24000000,1350,19.074712,72.834119,3,2,0,1,0,0,-1,0,1
2129,16500000,985,19.213948552028302,72.8636475008003,2,2,0,1,0,0,-1,0,1
2130,11500000,920,19.058354100000003,72.8802798,2,2,0,1,0,0,-1,0,1
2132,35100000,1015,19.133269,72.837424,2,2,1,1,0,1,-1,1,1
2133,21000000,1295,19.1549192106419,72.84356576222049,2,2,0,-1,0,0,0,0,1
2134,16000000,630,19.16885607,72.87786054,2,2,0,1,0,0,-1,0,1
2136,22500000,900,19.119677300000003,72.9050809,2,2,0,1,0,0,-1,0,1
2137,13500000,1040,19.079069,72.889208,2,2,2,1,0,2,-1,2,1
2139,16000000,890,19.180670000000003,72.865104,2,2,0,1,0,0,-1,0,1
2140,30000000,1100,19.113299,72.850072,2,2,0,1,0,0,-1,0,1
2142,51000000,1350,19.11089349,72.83707530000001,3,2,0,1,0,0,-1,0,1
2143,23000000,1050,19.210841,72.8755987441594,2,3,0,1,0,0,-1,0,1
2144,23500000,900,19.1384391784668,72.81218719482422,2,2,0,1,0,0,1,0,1
2146,27500000,725,18.998294,72.85275,2,2,2,1,0,2,-1,2,1
2147,29000000,1400,19.1768603281452,72.8627587443723,3,3,0,1,0,0,2,0,1
2148,32000000,1050,19.0504924,72.8906205,3,3,0,1,0,0,-1,0,1
2150,15500000,854,19.1202794,72.8393824,2,2,0,1,0,0,-1,0,1
